,CODI_ID,PAGE_NUM,STYLE,DATE,VIEWS,TAG1,MODEL,CODI_IMG
1625,22847,28,댄디,21.09.16,"조회 2,100",매력적인 연출법,모델 : 문준영,//image.msscdn.net/images/style/list/l_3_2021091516313900000068877.jpg
1626,22845,28,댄디,21.09.16,"조회 9,237",패턴으로 스타일 업,모델 : 문준영,//image.msscdn.net/images/style/list/l_3_2021091516231900000061884.jpg
1627,22779,28,댄디,21.09.10,"조회 3,441",훈훈한 분위기,모델 : 박주형,//image.msscdn.net/images/style/list/l_3_2021091013274900000007430.jpg
1628,22776,28,댄디,21.09.10,"조회 4,202",트위드의 매력,모델 : 박주형,//image.msscdn.net/images/style/list/l_3_2021091013221000000011887.jpg
1629,22775,28,댄디,21.09.10,"조회 4,793",취향 저격,모델 : 박주형,//image.msscdn.net/images/style/list/l_3_2021091013203900000017620.jpg
1630,22774,28,댄디,21.09.10,"조회 4,769",완벽한 데이트 룩,모델 : 박주형,//image.msscdn.net/images/style/list/l_3_2021091013181400000082146.jpg
1631,22773,28,댄디,21.09.10,"조회 3,933",가을 감성,모델 : 박주형,//image.msscdn.net/images/style/list/l_3_2021091013160000000066480.jpg
1632,22765,28,댄디,21.09.10,"조회 2,955",레더 활용법,모델 : 박주형,//image.msscdn.net/images/style/list/l_3_2021091012442200000026371.jpg
1633,22734,28,댄디,21.09.09,"조회 2,610",이렇게 입어봐!,모델 : 오시원,//image.msscdn.net/images/style/list/l_3_2021090916085400000038794.jpg
1634,22732,28,댄디,21.09.09,"조회 12,217",워너비 조합,모델 : 오시원,//image.msscdn.net/images/style/list/l_3_2021090916045300000021273.jpg
1635,22728,28,댄디,21.09.09,"조회 1,770",낭만 있어,모델 : 오시원,//image.msscdn.net/images/style/list/l_3_2021090915545800000084479.jpg
1636,22726,28,댄디,21.09.09,"조회 2,361",가을 데이트 룩,모델 : 오시원,//image.msscdn.net/images/style/list/l_3_2021090915500300000025517.jpg
1637,22722,28,댄디,21.09.09,"조회 1,233",화사한 게 좋아,모델 : 오시원,//image.msscdn.net/images/style/list/l_3_2021090915383300000094352.jpg
1638,22720,28,댄디,21.09.09,"조회 5,314",차분한 멋,모델 : 오시원,//image.msscdn.net/images/style/list/l_3_2021090915313700000072838.jpg
1639,22699,28,댄디,21.09.07,"조회 2,481",멋스러운 셋업 룩,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612220200000023735.jpg
1640,22696,28,댄디,21.09.07,"조회 7,145",데님 재킷 포인트,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612142400000014638.jpg
1641,22695,28,댄디,21.09.07,"조회 2,681",빠져드는 매력,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612120200000024415.jpg
1642,22694,28,댄디,21.09.07,"조회 1,384",담백한 스타일,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612092100000035427.jpg
1643,22693,28,댄디,21.09.07,"조회 7,898",환절기 룩 추천!,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612065100000053453.jpg
1644,22692,28,댄디,21.09.07,"조회 4,792",취향 저격 스타일링,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612032400000014901.jpg
1645,22691,28,댄디,21.09.07,"조회 2,064",멋스러운 조합,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090612001400000011730.jpg
1646,22690,28,댄디,21.09.07,"조회 4,259",시크 바이브,모델 : 진성우,//image.msscdn.net/images/style/list/l_3_2021090611565000000050799.jpg
1647,22671,28,댄디,21.09.02,"조회 2,169",남친 룩 코디,모델 : 배기환,//image.msscdn.net/images/style/list/l_3_2021090216412700000054170.jpg
1648,22670,28,댄디,21.09.02,"조회 1,704",뉴트럴 톤 셋업,모델 : 배기환,//image.msscdn.net/images/style/list/l_3_2021090216343400000095478.jpg
1649,22669,28,댄디,21.09.02,"조회 4,570",프레피 룩,모델 : 배기환,//image.msscdn.net/images/style/list/l_3_2021090216321300000051964.jpg
1650,22604,28,댄디,21.08.30,"조회 1,807",패턴 포인트,모델 : 김어진,//image.msscdn.net/images/style/list/l_3_2021083010242700000091528.jpg
1651,22586,28,댄디,21.08.30,"조회 5,220",화사하게!,모델 : 김태준,//image.msscdn.net/images/style/list/l_3_2021083009384300000051079.jpg
1652,22582,28,댄디,21.08.30,"조회 6,346",미니멀 무드,모델 : 김태준,//image.msscdn.net/images/style/list/l_3_2021083009333000000031949.jpg
1653,22581,28,댄디,21.08.30,"조회 3,679",가을 준비,모델 : 김태준,//image.msscdn.net/images/style/list/l_3_2021083009311700000093452.jpg
1654,22542,28,댄디,21.08.27,"조회 4,182",가을 셋업 룩,모델 : 박형빈,//image.msscdn.net/images/style/list/l_3_2021082618302800000051288.jpg
1655,22535,28,댄디,21.08.27,"조회 5,140",레이어드 연출,모델 : 박형빈,//image.msscdn.net/images/style/list/l_3_2021082617543000000015858.jpg
1656,22525,28,댄디,21.08.27,"조회 1,339",감각적인 핏,모델 : 박형빈,//image.msscdn.net/images/style/list/l_3_2021082614503200000059775.jpg
1657,22524,28,댄디,21.08.27,"조회 1,466",럭셔리해,모델 : 박형빈,//image.msscdn.net/images/style/list/l_3_2021082614480600000016978.jpg
1658,22481,28,댄디,21.08.26,"조회 3,488",멋진 분위기,모델 : 윤지욱,//image.msscdn.net/images/style/list/l_3_2021082511053800000098529.jpg
1659,22520,28,댄디,21.08.25,"조회 6,355",볼수록 멋있어,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082517144000000082899.jpg
1660,22518,28,댄디,21.08.25,"조회 1,528",올 블랙 코디,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082517095000000044057.jpg
1661,22509,28,댄디,21.08.25,"조회 1,875",매력 있어,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082514473200000088283.jpg
1662,22506,28,댄디,21.08.25,"조회 2,879",세련됐어,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082514413200000087566.jpg
1663,22505,28,댄디,21.08.25,"조회 3,671",스타일리시해,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082514393300000072458.jpg
1664,22504,28,댄디,21.08.25,"조회 1,218",데이트 스타일링,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082514372900000080572.jpg
1665,22503,28,댄디,21.08.25,조회 942,블랙&화이트,모델 : 김도형,//image.msscdn.net/images/style/list/l_3_2021082514354700000081706.jpg
1666,22371,28,댄디,21.08.23,"조회 8,228",색다른 핏,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021081719335900000001689.jpg
1667,22367,28,댄디,21.08.23,"조회 3,982",관능미 넘쳐,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021081718423200000040155.jpg
1668,22366,28,댄디,21.08.23,"조회 3,854",럭셔리 무드,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021081718372500000078409.jpg
1669,22365,28,댄디,21.08.23,"조회 3,750",시크 그 자체,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021081718342500000060359.jpg
1670,22364,28,댄디,21.08.23,"조회 2,966",넘사벽 분위기,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021081718310800000082896.jpg
1671,22363,28,댄디,21.08.23,"조회 6,343",올 블랙 룩,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021081718281300000016196.jpg
1672,22432,28,댄디,21.08.20,"조회 5,518",설레는 데이트,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082010161400000085162.jpg
1673,22427,28,댄디,21.08.20,"조회 2,699",미니멀 무드,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082010074800000059403.jpg
1674,22425,28,댄디,21.08.20,"조회 1,299",이렇게 입어줘,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082010035800000023540.jpg
1675,22424,28,댄디,21.08.20,"조회 3,047",화사하게!,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082010020200000093347.jpg
1676,22423,28,댄디,21.08.20,"조회 1,694",훈훈한 분위기,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082010002000000059683.jpg
1677,22416,28,댄디,21.08.20,"조회 1,521",카디건 연출법,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082009473000000083569.jpg
1678,22414,28,댄디,21.08.20,"조회 1,666",돋보이는 센스,모델 : 박호영,//image.msscdn.net/images/style/list/l_3_2021082009432600000004407.jpg
1679,22407,28,댄디,21.08.19,"조회 1,969",남친 룩의 정석,모델 : 선우,//image.msscdn.net/images/style/list/l_3_2021081913434700000052013.jpg
1680,22405,29,댄디,21.08.19,"조회 3,250",데이트 하는 날,모델 : 선우,//image.msscdn.net/images/style/list/l_3_2021081913393400000031763.jpg
1681,22404,29,댄디,21.08.19,"조회 1,609",취향 저격!,모델 : 선우,//image.msscdn.net/images/style/list/l_3_2021081913374700000050076.jpg
1682,22397,29,댄디,21.08.19,"조회 4,932",베스트 코디,모델 : 선우,//image.msscdn.net/images/style/list/l_3_2021081913215300000005815.jpg
1683,22395,29,댄디,21.08.19,"조회 1,696",오버 핏이 대세,모델 : 선우,//image.msscdn.net/images/style/list/l_3_2021081913165300000092730.jpg
1684,22393,29,댄디,21.08.19,"조회 1,511",매력 있어,모델 : 선우,//image.msscdn.net/images/style/list/l_3_2021081913114300000000288.jpg
1685,22355,29,댄디,21.08.17,"조회 6,787",데이트 스타일링,모델 : 노강욱,//image.msscdn.net/images/style/list/l_3_2021081711114500000015391.jpg
1686,22354,29,댄디,21.08.17,"조회 3,628",모노 톤 코디,모델 : 노강욱,//image.msscdn.net/images/style/list/l_3_2021081711085500000010280.jpg
1687,22349,29,댄디,21.08.17,"조회 5,957",만인의 댄디 룩,모델 : 노강욱,//image.msscdn.net/images/style/list/l_3_2021081710544700000065538.jpg
1688,22348,29,댄디,21.08.17,"조회 1,666",패턴 포인트 코디,모델 : 노강욱,//image.msscdn.net/images/style/list/l_3_2021081710495000000098206.jpg
1689,22316,29,댄디,21.08.13,조회 910,쿨하고 시크하게,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214534200000049250.jpg
1690,22312,29,댄디,21.08.13,"조회 4,964",감각적인 무드,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214495500000087847.jpg
1691,22290,29,댄디,21.08.13,"조회 2,606",패잘알의 코디,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214492200000054408.jpg
1692,22289,29,댄디,21.08.13,"조회 3,985",시크함의 정석,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214490400000062075.jpg
1693,22287,29,댄디,21.08.13,"조회 1,276",모두의 취향,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214475900000055583.jpg
1694,22285,29,댄디,21.08.13,"조회 5,996",빠져드는 룩,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214471600000097446.jpg
1695,22283,29,댄디,21.08.13,"조회 1,324",담백한 스타일링,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214463600000050415.jpg
1696,22282,29,댄디,21.08.13,조회 922,지금 입기 좋아,모델 : 이상건,//image.msscdn.net/images/style/list/l_3_2021081214452400000020736.jpg
1697,22309,29,댄디,21.08.12,"조회 2,776",남친 룩의 정석,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211490100000039327.jpg
1698,22308,29,댄디,21.08.12,"조회 1,421",유니크하게,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211460500000027180.jpg
1699,22307,29,댄디,21.08.12,"조회 2,859",심플한 매력,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211421700000073733.jpg
1700,22306,29,댄디,21.08.12,"조회 1,063",매력적인 패턴,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211362900000013974.jpg
1701,22304,29,댄디,21.08.12,"조회 1,406",독보적인 멋,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211332800000046585.jpg
1702,22303,29,댄디,21.08.12,"조회 1,480",톤온톤 연출법,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211312800000014962.jpg
1703,22302,29,댄디,21.08.12,"조회 5,341",완벽한 핏,모델 : 권태은,//image.msscdn.net/images/style/list/l_3_2021081211294900000092215.jpg
1704,22177,29,댄디,21.08.09,"조회 3,319",시크한 연출,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021080214592500000075375.jpg
1705,22176,29,댄디,21.08.09,"조회 4,251",간결한 멋,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021080214472700000071509.jpg
1706,22175,29,댄디,21.08.09,"조회 2,524",셋업 코디,모델 : 정석영,//image.msscdn.net/images/style/list/l_3_2021080214325400000051289.jpg
